ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,WSJ880909-0170,NAIVE.TXT,0.41905,0.31655,0.36066,1
ROUGE-1,AP891122-0190,NAIVE.TXT,0.39252,0.35897,0.375,1
ROUGE-1,WSJ920206-0058,NAIVE.TXT,0.04902,0.2,0.07874,1
ROUGE-1,WSJ870812-0119,NAIVE.TXT,0.37143,0.15294,0.21667,1
ROUGE-1,AP880304-0218,NAIVE.TXT,0.31858,0.24161,0.27481,1
ROUGE-1,WSJ871001-0013,NAIVE.TXT,0.19444,0.27273,0.22703,1
ROUGE-1,AP900525-0137,NAIVE.TXT,0.64078,0.48175,0.55,1
ROUGE-1,AP881201-0117,NAIVE.TXT,0.5534,0.41007,0.47107,1
ROUGE-1,SJMN91-06271061,NAIVE.TXT,0.68,0.40964,0.51128,1
ROUGE-1,AP900815-0044,NAIVE.TXT,0.39806,0.35043,0.37273,1
ROUGE-1,AP880729-0058,NAIVE.TXT,0.61538,0.36571,0.45878,1
ROUGE-1,AP890917-0009,NAIVE.TXT,0.54717,0.44615,0.49153,1
ROUGE-1,AP901027-0048,NAIVE.TXT,0.28455,0.28926,0.28689,1
ROUGE-1,WSJ870428-0106,NAIVE.TXT,0.33645,0.30769,0.32143,1
ROUGE-1,AP881108-0168,NAIVE.TXT,0.52336,0.29787,0.37966,1
ROUGE-1,WSJ920312-0114,NAIVE.TXT,0.11429,0.14815,0.12903,1
ROUGE-1,AP891027-0115,NAIVE.TXT,0.36283,0.28671,0.32031,1
ROUGE-1,AP890515-0232,NAIVE.TXT,?,?,0,0
ROUGE-1,AP880310-0257,NAIVE.TXT,0.3,0.23913,0.26613,1
ROUGE-1,WSJ910614-0120,NAIVE.TXT,0.29524,0.33333,0.31313,1
ROUGE-1,SJMN91-06184003,NAIVE.TXT,0.25,0.31707,0.27957,1
ROUGE-1,SJMN91-06184008,NAIVE.TXT,0.41071,0.40708,0.40889,1
ROUGE-1,AP890616-0192,NAIVE.TXT,0.6,0.34615,0.43902,1
ROUGE-1,AP880509-0036,NAIVE.TXT,0.42727,0.46078,0.4434,1
ROUGE-1,AP881017-0098,NAIVE.TXT,0.87619,0.63014,0.73307,1
ROUGE-1,AP880703-0073,NAIVE.TXT,0.48515,0.32026,0.38583,1
ROUGE-1,SJMN91-06339224,NAIVE.TXT,0.50476,0.35333,0.41569,1
ROUGE-1,AP880316-0061,NAIVE.TXT,0.89815,0.66438,0.76378,1
ROUGE-1,AP891206-0152,NAIVE.TXT,0.3271,0.37634,0.35,1
ROUGE-1,AP890313-0102,NAIVE.TXT,0.62857,0.42038,0.50382,1
ROUGE-1,AP890610-0046,NAIVE.TXT,0.49107,0.31609,0.38462,1
ROUGE-1,WSJ910225-0066,NAIVE.TXT,0.45192,0.29193,0.35472,1
ROUGE-1,WSJ910412-0119,NAIVE.TXT,0.22857,0.31169,0.26374,1
ROUGE-1,SJMN91-06081004,NAIVE.TXT,0.5619,0.39333,0.46275,1
ROUGE-1,SJMN91-06067075,NAIVE.TXT,0.34545,0.31405,0.329,1
ROUGE-1,SJMN91-06288193,NAIVE.TXT,0.5,0.4186,0.4557,1
ROUGE-1,FT921-280,NAIVE.TXT,0.48182,0.35333,0.40769,1
ROUGE-1,WSJ870603-0003,NAIVE.TXT,0.15179,0.38636,0.21795,1
ROUGE-1,FT921-6336,NAIVE.TXT,0.60396,0.305,0.40532,1
ROUGE-1,AP900816-0166,NAIVE.TXT,0.32,0.23881,0.2735,1
ROUGE-1,FT931-10514,NAIVE.TXT,?,?,0,0
ROUGE-1,WSJ910910-0071,NAIVE.TXT,0.29126,0.37037,0.32609,1
ROUGE-1,AP900525-0079,NAIVE.TXT,0.79,0.47879,0.59623,1
ROUGE-1,AP900419-0001,NAIVE.TXT,0.58333,0.42857,0.49412,1
ROUGE-1,WSJ880520-0126,NAIVE.TXT,0.37755,0.52857,0.44048,1
ROUGE-1,WSJ901231-0134,NAIVE.TXT,0.37391,0.32331,0.34677,1
ROUGE-1,AP900808-0232,NAIVE.TXT,0.44762,0.235,0.3082,1
ROUGE-1,SJMN91-06066074,NAIVE.TXT,0.39423,0.28873,0.33333,1
ROUGE-1,WSJ910517-0117,NAIVE.TXT,0.18868,0.22472,0.20513,1
ROUGE-1,AP900520-0031,NAIVE.TXT,0.4,0.33043,0.3619,1
ROUGE-1,WSJ900420-0022,NAIVE.TXT,0.19388,0.30159,0.23602,1
ROUGE-1,WSJ900813-0157,NAIVE.TXT,0.40187,0.19457,0.2622,1
ROUGE-1,AP880811-0019,NAIVE.TXT,0.35644,0.30508,0.32877,1
ROUGE-1,SJMN91-06106024,NAIVE.TXT,0.49057,0.33987,0.40154,1
ROUGE-1,SJMN91-06254192,NAIVE.TXT,0.42857,0.31915,0.36585,1
ROUGE-1,SJMN91-06163120,NAIVE.TXT,0.41284,0.26163,0.32028,1
ROUGE-1,SJMN91-06164210,NAIVE.TXT,0.39806,0.42708,0.41206,1
ROUGE-1,FT924-12193,NAIVE.TXT,0.67308,0.37838,0.48443,1
ROUGE-1,SJMN91-06183053,NAIVE.TXT,0.49074,0.46903,0.47964,1
ROUGE-1,SJMN91-06172056,NAIVE.TXT,0.35,0.25547,0.29536,1
ROUGE-1,AP900531-0106,NAIVE.TXT,0.52427,0.35762,0.4252,1
ROUGE-1,SJMN91-06067177,NAIVE.TXT,0.21698,0.15972,0.184,1
ROUGE-1,FT934-5781,NAIVE.TXT,0.34862,0.18719,0.24359,1
ROUGE-1,SJMN91-06041121,NAIVE.TXT,0.52727,0.26484,0.35258,1
ROUGE-1,SJMN91-06190144,NAIVE.TXT,0.53774,0.40426,0.46154,1
ROUGE-1,AP900816-0139,NAIVE.TXT,0.29091,0.29358,0.29224,1
ROUGE-1,AP881031-0063,NAIVE.TXT,0.44,0.28571,0.34646,1
ROUGE-1,WSJ871019-0079,NAIVE.TXT,0.37383,0.26667,0.31128,1
ROUGE-1,SJMN91-06053223,NAIVE.TXT,0.45631,0.34307,0.39167,1
ROUGE-1,SJMN91-06163112,NAIVE.TXT,0.33333,0.29808,0.31472,1
ROUGE-1,WSJ911008-0132,NAIVE.TXT,0.27778,0.26786,0.27273,1
ROUGE-1,SJMN91-06339335,NAIVE.TXT,0.31633,0.29808,0.30693,1
,,,,,,
,,,,,,
AVERAGE,,,0.414956612,0.334898,0.349631746,
