ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06190144,NAIVE.TXT,0.45283,0.33566,0.38554,1
ROUGE-1,AP900816-0139,NAIVE.TXT,0.26364,0.31522,0.28713,1
ROUGE-1,AP881031-0063,NAIVE.TXT,0.33,0.47143,0.38824,1
ROUGE-1,WSJ871019-0079,NAIVE.TXT,0.46729,0.30675,0.37037,1
ROUGE-1,SJMN91-06053223,NAIVE.TXT,0.41748,0.28859,0.34127,1
ROUGE-1,SJMN91-06163112,NAIVE.TXT,0.44086,0.25309,0.32157,1
ROUGE-1,WSJ911008-0132,NAIVE.TXT,0.38889,0.2,0.26415,1
ROUGE-1,SJMN91-06339335,NAIVE.TXT,0.5,0.32026,0.39044,1
,,,,,,
,,,,,,
AVERAGE,,,0.435406245,0.309745837,0.341966349,
