ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,SJMN91-06183053,COSINE.TXT,0.46296,0.47619,0.46948,1
ROUGE-1,SJMN91-06172056,COSINE.TXT,0.43,0.32576,0.37069,1
ROUGE-1,AP900531-0106,COSINE.TXT,0.49515,0.40476,0.44541,1
ROUGE-1,SJMN91-06067177,COSINE.TXT,0.33019,0.23179,0.27237,1
ROUGE-1,FT934-5781,COSINE.TXT,0.42202,0.2987,0.34981,1
ROUGE-1,SJMN91-06041121,COSINE.TXT,0.52727,0.32044,0.39863,1
ROUGE-1,SJMN91-06190144,COSINE.TXT,0.66981,0.4863,0.56349,1
ROUGE-1,AP900816-0139,COSINE.TXT,0.32727,0.4,0.36,1
ROUGE-1,AP881031-0063,COSINE.TXT,0.33,0.29204,0.30986,1
ROUGE-1,WSJ871019-0079,COSINE.TXT,0.25234,0.27551,0.26341,1
ROUGE-1,SJMN91-06053223,COSINE.TXT,0.46602,0.52174,0.49231,1
ROUGE-1,SJMN91-06163112,COSINE.TXT,0.35484,0.2973,0.32353,1
ROUGE-1,WSJ911008-0132,COSINE.TXT,0.30556,0.26613,0.28448,1
ROUGE-1,SJMN91-06339335,COSINE.TXT,0.55102,0.432,0.4843,1
,,,,,,
,,,,,,
AVERAGE,,,0.400962261,0.361583087,0.360910886,
